index,First Vector,Second Vector,Label
16655,63.47542,-0.8572846,3
16656,63.977116,11.348445,3
16657,60.346806,12.909921,3
16660,75.31259,4.311307,3
16661,64.13038,0.9223197,3
16663,63.516724,-0.5785726,3
16664,69.461685,6.6871176,3
16667,65.94128,7.0906415,3
16676,63.37075,14.144173,3
16679,46.230984,48.60465,5
16680,46.608032,48.945786,5
16704,46.84014,48.54535,5
16720,45.929638,46.725266,5
16732,46.899857,48.607254,5
16735,-9.244071,70.68177,4
16738,-10.622691,62.402203,4
16924,1.1588101,57.744545,4
16925,-9.602213,70.17956,4
16978,-2.5719686,78.16948,4
16980,-3.9107406,77.8256,4
16981,-1.3020339,81.06538,4
17062,-5.924889,61.644833,4
17075,-5.621813,61.04485,4
17078,3.430078,79.112976,4
17080,0.40070945,79.95375,4
17081,-14.743246,73.459984,4
17082,-10.963633,70.63456,4
17083,2.1801205,80.10345,4
17084,-5.6564527,61.212868,4
17114,-22.586016,72.02743,4
17115,-7.8817086,78.17639,4
17120,1.3319974,65.40232,4
17124,7.967671,71.71824,4
17126,0.96757156,61.161808,4
17130,-0.43305245,66.46669,4
17194,73.19454,2.6569133,3
17195,76.93023,4.05855,3
17196,65.566284,2.6958442,3
17197,62.16256,9.335846,3
17200,-67.575775,10.439347,1
17202,68.09112,0.5790957,3
17203,76.28253,3.4814155,3
17219,-70.66397,14.514696,1
17220,-61.746777,6.8379827,1
17221,-61.04939,6.316949,1
17227,66.518616,2.1633224,3
17228,-60.952816,6.5027294,1
17233,-61.72305,6.7705474,1
17234,-74.31897,12.931192,1
17236,-66.74975,11.248338,1
17240,-12.819456,27.297705,7
17258,63.072002,1.0609227,3
17259,63.566593,4.6957345,3
17260,62.09978,-2.184093,3
17264,63.95687,4.255089,3
17265,71.15545,6.196344,3
17266,69.88358,0.29408172,3
17267,70.398476,0.15638825,3
17268,69.85735,0.13147599,3
17269,62.51775,8.708673,3
17272,67.86811,7.025075,3
17273,62.44068,7.452692,3
17274,60.427376,10.074704,3
17275,63.820946,2.0789878,3
17277,54.979256,9.969595,3
17278,75.38693,4.273586,3
17280,63.847496,5.2760053,3
17282,72.701515,1.4642289,3
17283,70.59119,0.15101331,3
17284,72.15395,1.2730008,3
17285,70.256836,0.8132,3
17286,67.3315,1.902966,3
17287,70.52763,0.39291576,3
17288,70.84249,0.732516,3
17298,75.35052,5.2872124,3
17300,63.928333,6.0681434,3
17301,67.90805,1.0144573,3
17302,61.284084,8.553872,3
17303,61.56718,9.416361,3
17305,-67.44768,11.033929,1
17307,-62.561256,11.2504,1
17315,66.28443,6.2705336,3
17316,59.574833,11.885253,3
17317,59.339787,12.283106,3
17320,61.671997,8.3880005,3
17323,68.809006,5.9907246,3
17325,70.45063,6.341563,3
17326,71.8721,6.233615,3
17331,72.73767,1.5018299,3
17332,75.75998,3.7295294,3
17348,45.955597,47.191658,5
17385,45.56546,46.595444,5
17414,67.41675,12.499771,3
17417,64.66438,12.012401,3
17419,65.04394,9.107626,3
17422,66.887726,11.349121,3
17423,65.384155,12.222919,3
17427,65.04538,10.853969,3
17428,68.271515,12.068881,3
17429,66.85793,11.222957,3
17430,64.68504,11.694001,3
17431,64.631836,11.945676,3
17432,66.25607,8.050647,3
17435,64.85969,9.072725,3
17436,66.902664,9.2693405,3
17438,66.49458,11.283057,3
17439,68.0789,10.420693,3
17440,67.55306,12.7546215,3
17444,63.563316,0.4697862,3
17446,68.09629,10.768134,3
17447,68.93546,10.486003,3
17448,67.438225,11.781561,3
17449,70.39333,9.323798,3
17451,70.15413,9.79586,3
17452,68.27147,10.962225,3
17453,69.971245,9.942965,3
17454,70.45354,6.537277,3
17455,67.32457,11.481886,3
17456,66.624275,10.960492,3
17458,62.345314,10.73326,3
17459,55.94529,7.4005585,3
17461,59.301765,11.916065,3
17462,70.799484,6.693661,3
17463,59.634575,11.440672,3
17464,62.23699,8.830782,3
17465,71.94983,3.6072516,3
17466,72.29945,3.7951212,3
17467,67.66804,4.704953,3
17469,71.68786,3.113365,3
17474,74.082664,5.007235,3
17475,74.564606,5.104778,3
17478,65.245224,2.9623299,3
17479,62.338177,10.267306,3
17480,62.147453,6.767266,3
17482,75.06952,4.9616666,3
17484,64.97288,6.481467,3
17485,73.040306,4.1492577,3
17486,67.27298,7.8564353,3
17488,66.90848,9.026206,3
17489,61.22655,7.3638406,3
17490,64.15737,3.164263,3
17491,64.1035,4.1929874,3
17492,73.45677,3.3041027,3
17495,72.992424,4.2099676,3
17496,74.90581,5.3922815,3
17497,73.89477,4.7501736,3
17498,68.80904,5.694797,3
17499,75.14967,3.6777263,3
17500,75.06388,5.6364393,3
17503,-44.716522,-29.283712,2
17518,-46.676792,-29.545414,2
17577,-52.09605,-31.178772,2
17583,-59.7468,-28.510965,2
17584,-55.87305,-34.728096,2
17596,-50.62562,-25.89187,2
17613,-49.871773,-30.4758,2
17618,-52.22142,-27.652506,2
17619,-50.630226,-26.233238,2
17620,-59.194904,-35.44255,2
17630,-51.51342,-32.147556,2
17631,-51.608334,-27.064346,2
17632,-48.697796,-25.98231,2
17640,-48.838448,-25.390945,2
17641,-52.106853,-24.651167,2
17649,-55.86704,-29.89582,2
17650,-44.707367,-25.489138,2
17651,-60.44192,-34.04759,2
17654,-57.722637,-29.884457,2
17655,-55.26154,-31.303434,2
17656,-48.86299,-28.162083,2
17659,-49.23852,-27.642584,2
17661,-55.786892,-28.982948,2
17663,-51.478676,-23.422926,2
17676,48.718086,47.088158,5
17680,-61.449764,-29.996006,2
17685,48.77931,47.004063,5
17689,-41.424664,-29.706514,2
17694,-53.550674,-24.138966,2
17699,-48.065178,-33.668743,2
17700,-41.85579,-31.166014,2
17701,-61.232697,-29.944172,2
17703,-42.563816,-31.571299,2
17706,-61.19276,-31.054792,2
17712,-55.9058,-30.588259,2
17713,-58.35946,-27.95045,2
17714,-58.199203,-30.289242,2
17715,-62.011513,-28.994873,2
17726,-56.669163,-30.700624,2
17733,-61.76552,-32.57722,2
17736,-60.85168,-28.654654,2
17737,-57.605663,-29.500559,2
17750,-43.412045,-32.636375,2
17751,-42.998295,-31.911818,2
17756,-44.609478,-30.610518,2
17757,-54.788715,-26.310875,2
17758,-61.112762,-28.771769,2
17762,-43.235935,-32.473705,2
17775,-48.139523,-33.445103,2
17777,-39.63283,40.41609,6
17785,-54.234463,-32.383656,2
17791,-52.134827,-23.90362,2
17792,-47.58554,-33.267345,2
17793,-47.248905,-33.029373,2
17811,-59.96542,-34.046314,2
17812,-58.86826,-30.1005,2
17831,-56.60415,-29.635595,2
17833,-61.732063,-29.847252,2
17842,-53.2918,-24.398113,2
17846,-51.638794,-23.168291,2
17847,-45.424973,-24.380106,2
17851,-61.847305,-32.842396,2
17852,-55.720886,-30.497864,2
17853,-56.23831,-30.77656,2
17856,-60.98251,-27.987862,2
17859,-44.895348,-29.485863,2
17860,-52.332947,-24.07876,2
17863,-61.600445,-32.966133,2
17867,-55.49561,-31.455147,2
17868,-60.748207,-28.411995,2
17869,-56.00846,-31.495117,2
17870,-49.744354,-25.823734,2
17874,-43.891327,-26.024508,2
17875,-51.17197,-32.652195,2
17877,-48.275787,-31.184736,2
17883,-53.489014,-24.911295,2
17897,-47.210945,-31.19757,2
17899,-50.223953,-32.69668,2
17902,-45.230526,-29.54975,2
17905,-50.558086,-31.469988,2
17907,-46.206657,-27.87549,2
17910,-50.76442,-32.335693,2
17914,-51.628494,-31.059696,2
17915,-50.630867,-28.699081,2
17916,-46.05235,-27.966558,2
17917,-50.990307,-27.934313,2
17919,-59.46847,-32.94873,2
17921,-55.61828,-32.304066,2
17923,-51.733963,-30.067427,2
17928,-46.524567,-27.76671,2
17940,-50.004913,-31.455856,2
17941,-50.66556,-32.194344,2
17942,-48.946957,-26.337597,2
17947,-49.84628,-30.493862,2
17957,-50.3229,-23.780241,2
17960,-50.229023,-30.661171,2
17966,-51.276237,-28.235104,2
17981,-47.75492,-27.292452,2
17984,-56.313152,-34.530617,2
17987,-43.786522,-26.176056,2
17994,-48.11372,-25.031166,2
17996,-45.863327,-27.76086,2
17997,-51.814686,-31.68885,2
17999,-52.41758,-28.681925,2
18000,-56.206802,-34.48219,2
18003,-51.340767,-24.6758,2
18009,-45.687447,-27.578245,2
18011,-50.928288,-23.73871,2
18012,-51.46615,-27.287842,2
18015,-49.42656,-24.87653,2
18016,-59.36743,-32.451157,2
18023,-50.28809,-26.876516,2
18025,-56.937664,-32.2484,2
18026,-50.869625,-32.132046,2
18030,-51.828007,-29.643133,2
18036,-57.801624,-27.710537,2
18049,-52.490417,-27.772253,2
18122,-48.585823,-25.708443,2
18126,-59.339756,-31.613132,2
18135,-50.818523,-28.268635,2
18150,-44.295967,-25.87571,2
18153,-50.3447,-30.2736,2
18157,-50.369423,-27.50582,2
18169,-43.99843,-25.863586,2
18172,-53.18282,-28.087793,2
18184,-50.708347,-27.818302,2
18185,-48.429413,-28.31175,2
18194,-47.18295,-30.41628,2
18198,-46.514626,-27.294685,2
18199,-48.748173,-28.565853,2
18201,-49.093857,-28.750532,2
18224,-2.3161798,78.244194,4
18241,-24.815248,68.262215,4
18242,-1.2658974,73.95613,4
18244,-24.286041,66.28717,4
18247,-7.046314,81.502815,4
18248,-0.5887069,81.128204,4
18250,-8.034649,79.635445,4
18252,-1.526934,81.092865,4
18257,-8.42637,81.33235,4
18310,-7.5198097,79.49767,4
18311,-7.605676,79.54859,4
18394,-60.457108,-26.630188,2
18404,48.55257,47.57648,5
18405,48.317577,47.706596,5
18410,-45.258553,-24.376135,2
18411,-55.369644,-31.609182,2
18415,-60.993076,-27.86147,2
18417,-59.50944,-29.679226,2
18426,-41.413284,-29.716154,2
18429,-61.9546,-29.037115,2
18430,-56.53005,-28.794916,2
18436,-62.14312,-32.3819,2
18439,-57.14536,-28.039297,2
18440,-45.45427,-24.031496,2
18442,-51.656498,-23.163704,2
18447,-55.827282,-27.930386,2
18453,-61.084164,-29.870367,2
18456,-59.25875,-29.737495,2
18492,-15.27256,-65.76238,9
18570,-47.266968,-31.173286,2
18578,-42.90711,-31.10023,2
18579,-47.447517,-33.55683,2
18582,-41.767418,-30.166267,2
18583,-57.74992,-32.172947,2
18586,-47.01794,-32.20389,2
18587,-43.657925,-30.202776,2
18682,-52.087547,-28.633875,2
18685,-56.813328,-34.52206,2
18690,-54.97864,-31.747517,2
18692,-44.558838,-28.997536,2
18822,3.1019962,-45.378647,9
18864,2.1105049,62.819904,4
18891,-6.233561,65.28244,4
18895,2.2744884,62.712265,4
18896,-4.4334316,70.405594,4
18919,4.0114083,69.75732,4
18932,-3.4474995,69.7843,4
18952,-12.234987,-39.36765,9
18953,-12.01413,-40.18406,9
18960,-7.977184,-39.75102,9
18967,-13.872861,-38.389957,9
18968,-5.2851696,-60.51009,9
18975,-10.785721,-51.371468,9
18996,-14.573426,-67.84416,9
19017,-3.5744376,-70.03485,9
19022,1.9824687,-67.369835,9
19024,-2.5294876,-69.811485,9
19035,-11.162477,-57.678276,9
19037,-18.588984,-53.321022,9
19038,-17.483805,-53.43236,9
19040,-11.639182,-40.83744,9
19041,-14.222562,-68.07106,9
19044,-5.9458537,-64.259094,9
19048,-17.564442,-51.77372,9
19050,-0.6890152,-50.35711,9
19051,-10.084366,-45.13003,9
19052,-8.956908,-42.928474,9
19053,-12.718263,-39.69567,9
19056,-6.8637133,-67.62612,9
19059,2.7463791,78.51039,4
19060,-0.8179235,72.18443,4
19061,7.7543044,65.627556,4
19066,2.3518603,78.91254,4
19070,-57.326218,-38.09173,2
19072,-51.33387,-40.11995,2
19073,-53.554173,-44.282547,2
19076,-53.992092,-36.934086,2
19078,-57.12448,-39.19097,2
19080,-51.323376,-40.213223,2
19082,-54.364117,-42.133915,2
19084,-53.94467,-38.939655,2
19087,-52.243687,-40.875183,2
19089,-53.07167,-38.88029,2
19091,-54.085724,-41.348263,2
19093,-58.388702,-41.015896,2
19095,-58.251263,-41.1771,2
19096,-58.314568,-40.914745,2
19097,-55.17455,-44.07339,2
19100,-57.74982,-41.395782,2
19101,-53.72634,-41.310722,2
19102,-53.629303,-38.76863,2
19115,-50.457207,-33.917885,2
19119,-48.39168,-28.942348,2
19123,-54.46412,-37.0001,2
19125,-53.671745,-44.793495,2
19126,-52.562515,-35.3515,2
19129,-51.514057,-36.83013,2
19130,-46.299583,-28.39096,2
19134,-54.04444,-36.809147,2
19135,-53.27725,-35.76365,2
19140,-56.91863,-40.641335,2
19143,-54.791153,-43.74455,2
19144,-52.333836,-41.0582,2
19153,-54.51796,-44.034145,2
19172,-52.51061,-38.916645,2
19173,-55.331017,-42.282562,2
19177,-54.3027,-41.111507,2
19180,-56.251343,-41.207104,2
19184,-55.15615,-41.94006,2
19187,-53.583984,-36.1991,2
19188,-53.32805,-42.99157,2
19190,-53.53105,-44.499573,2
19198,-51.302433,-39.847668,2
19218,-57.794582,-41.334187,2
19219,-54.038074,-41.496037,2
19221,-53.783794,-43.674595,2
19222,-51.73518,-37.015274,2
19223,-51.241695,-36.65865,2
19228,-57.205875,-41.891453,2
19230,-53.370293,-40.678024,2
19232,-53.550156,-41.111984,2
19233,-57.90839,-41.383278,2
19236,-53.875904,-39.175827,2
19238,-54.864914,-37.960293,2
19253,-51.452644,-43.51153,2
19260,-54.403584,-43.480835,2
19262,-55.3684,-43.76445,2
19267,-55.158897,-42.368267,2
19290,-52.9729,-43.957535,2
19292,-54.82047,-40.007187,2
19297,-53.927807,-36.712364,2
19298,-52.65324,-41.627148,2
19303,-51.946465,-37.177467,2
19304,-52.26639,-37.17801,2
19306,-52.78208,-35.474792,2
19307,-52.489212,-43.63882,2
19309,-57.347496,-38.055237,2
19313,-52.038513,-36.81098,2
19315,-56.659523,-37.99935,2
19316,-56.16498,-39.925655,2
19330,-56.234047,-40.052723,2
19332,-56.70852,-38.440456,2
19338,-52.03018,-40.61288,2
19340,-54.691296,-43.606987,2
19345,-52.252903,-39.748142,2
19354,-57.309704,-39.787956,2
19368,-56.639614,-39.52958,2
19383,-0.5253055,-42.995018,9
19386,-0.9340513,-36.133595,9
19387,-3.8896384,-41.292675,9
19388,11.693152,-55.854572,9
19393,-0.621753,-42.407654,9
19394,6.820031,-50.045895,9
19398,-0.7210232,-35.53174,9
19407,7.1258698,-58.57597,9
19413,-3.7365425,-45.187756,9
19417,-6.3066964,-44.01424,9
19418,-6.841101,-43.97008,9
19444,3.4641557,-39.376003,9
19450,-6.3941097,-47.17966,9
19451,-17.276672,-59.78102,9
19462,-3.2858453,-37.245758,9
19464,4.8128963,-68.7217,9
19466,5.483542,-68.33732,9
19472,6.2360063,-68.20982,9
19475,7.341935,-68.33043,9
19477,-2.9800096,-38.790154,9
19478,8.366578,-58.25804,9
19479,4.4996915,-68.43234,9
19480,-16.988335,-60.289894,9
19482,-14.956905,-42.988815,9
19486,-3.1818023,-38.88031,9
19487,3.6605816,-40.4885,9
19488,3.1448734,-40.94649,9
19493,5.269404,-39.538097,9
19494,-17.450735,-48.935047,9
19500,10.840547,-51.64035,9
19503,3.2277403,-42.41838,9
19505,10.848031,-51.792484,9
19507,-6.054541,-42.600502,9
19511,3.6506383,-36.663296,9
19512,1.2699764,-37.200363,9
19534,4.127665,-42.064823,9
19539,-1.8933765,-37.671745,9
19558,-1.4513803,-39.849792,9
19559,-0.35555083,-36.344814,9
19563,3.4615612,-39.837376,9
19567,7.0257287,-50.734375,9
19568,-3.943863,-39.37941,9
19572,6.3490973,-50.80243,9
19577,-3.055079,-64.877846,9
19585,-0.44687393,-42.795975,9
19589,-6.6227,-43.999092,9
19591,-10.949544,-70.22649,9
19597,-4.3865623,-44.800785,9
19600,-5.255239,-43.76195,9
19601,-2.532359,-44.09453,9
19603,-0.6299594,-42.699654,9
19604,-0.99735487,-38.37211,9
19609,-17.312607,-48.91268,9
19612,7.504733,-60.339714,9
19614,3.144731,-38.878925,9
19615,-2.1762161,-38.966312,9
19619,-7.036214,-43.427895,9
19625,8.100198,-49.622814,9
19626,-2.029236,-44.03107,9
19635,-5.276647,-43.314453,9
19636,-3.4632614,-42.7173,9
19637,-5.081093,-42.20538,9
19638,2.8707802,-42.686745,9
19639,10.946792,-54.332836,9
19640,7.654484,-54.092926,9
19641,-0.45901254,-42.408146,9
19648,-4.452275,-44.161892,9
19649,-6.959271,-46.53316,9
19655,11.86735,-51.405083,9
19663,6.7302237,-38.674118,9
19664,-5.7193437,-46.69656,9
19667,-10.607529,-64.04887,9
19668,-4.9173837,-42.837627,9
19673,-3.1668744,-66.48395,9
19678,-3.9901412,-58.174095,9
19681,-18.550905,-51.10671,9
19682,-7.898516,-55.743595,9
19687,-8.40606,-55.02385,9
19689,-1.258622,-52.778145,9
19690,-13.060577,-39.779797,9
19694,-5.816009,-70.64112,9
19695,-8.785644,-64.96383,9
19699,-6.7288556,-61.65458,9
19700,0.036955055,-69.960495,9
19705,-7.6132674,-65.48512,9
19706,-6.9140997,-63.061855,9
19708,-6.263695,-62.53526,9
19710,-6.1362877,-62.480423,9
19714,-5.501537,-52.919518,9
19719,-4.9734674,-58.638855,9
19725,-10.592047,-34.52129,9
19726,-15.559616,-58.411324,9
19727,-13.229628,-37.61153,9
19728,-9.235624,-39.229305,9
19730,-10.420748,-43.252247,9
19774,-4.7734556,-55.73469,9
19964,18.593063,-45.82311,0
20006,18.403086,-45.53454,0
20015,18.506971,-44.43505,0
20026,19.09587,-45.420464,0
20065,11.198581,-55.53692,9
20066,-3.1708024,-36.473965,9
20067,10.902852,-55.826324,9
20072,6.759633,-38.715866,9
20077,6.068839,-53.476143,9
20078,6.4705834,-53.766605,9
20079,12.393091,-56.83948,9
20083,7.5516405,-60.16925,9
20086,8.668388,-56.47556,9
20087,7.3895793,-59.820633,9
20097,11.749817,-54.625206,9
20099,0.37921402,-36.655796,9
20104,12.9677725,-57.091766,9
20106,6.7724,-54.347515,9
20111,-4.579436,-42.712692,9
20114,6.2530437,-39.0985,9
20115,10.467355,-65.32349,9
20116,10.66915,-64.75181,9
20118,-0.40837696,-45.931957,9
20128,-4.142356,-11.108125,7
20145,35.563007,52.12595,5
20149,35.795685,43.331642,5
20154,-63.257965,8.3563385,1
20159,60.001705,9.019887,3
20161,60.087193,-0.9343735,3
20170,56.75903,10.420512,3
20171,57.77743,4.9683185,3
20172,66.6635,4.6405425,3
20175,60.856667,9.178477,3
20176,74.34933,6.153352,3
20178,71.90328,3.234628,3
20179,54.93875,7.0614376,3
20183,66.83453,4.572321,3
20185,71.25832,3.972787,3
20194,57.799625,12.6148205,3
20196,59.702625,9.397027,3
20197,58.160503,11.738685,3
20199,71.43899,4.3833942,3
20201,71.354485,4.5751367,3
20202,71.28051,4.285428,3
20203,57.10877,10.54434,3
20205,60.095337,9.21954,3
20206,70.32455,3.2211454,3
20207,56.85454,10.413205,3
20209,71.7415,3.2155323,3
20211,75.84464,5.544615,3
20212,72.217186,3.3165503,3
20213,70.17269,2.5562756,3
20214,62.642197,1.108244,3
20215,57.17503,-6.6081853,3
20217,70.893715,0.07431443,3
20218,62.55248,-4.4350686,3
20219,70.21433,-0.56943446,3
20221,71.76642,0.3510994,3
20224,60.094902,-0.9200557,3
20227,66.63181,5.1124873,3
20228,54.206272,5.7940044,3
20229,59.04805,7.347689,3
20230,77.08146,3.7349057,3
20231,76.96635,4.28783,3
20232,61.3256,9.317597,3
20234,62.381226,-4.3839946,3
20235,61.800297,-2.5116882,3
20242,54.904995,9.20907,3
20243,54.43648,7.3161654,3
20244,59.153133,4.5922785,3
20245,62.291973,1.2349715,3
20246,57.485313,-6.5763717,3
20247,62.58463,-4.3361235,3
20252,55.62287,7.5208364,3
20256,59.622845,1.6960374,3
20258,55.895397,4.546104,3
20260,66.90171,4.469878,3
20261,55.3592,9.359729,3
20263,61.234325,7.1506877,3
20264,63.67025,3.0232348,3
20265,56.109825,6.0872207,3
20266,58.004517,-5.714407,3
20277,57.048935,10.798464,3
20279,66.61242,4.9868236,3
20280,55.982098,4.8827844,3
20283,55.90139,5.360864,3
20285,57.059006,5.0875664,3
20286,59.99206,2.8193228,3
20287,59.833477,-0.88071495,3
20288,61.01215,4.4640136,3
20289,60.057323,8.663008,3
20290,59.729,3.633076,3
20292,58.663013,4.175022,3
20293,59.93269,3.7912056,3
20294,60.736897,4.618505,3
20295,58.776394,4.1650324,3
20296,58.085064,4.6241503,3
20301,54.60747,3.3525598,3
20304,60.42681,4.3848734,3
20309,61.439514,4.7902765,3
20312,54.619694,2.6612523,3
20313,60.90841,4.8761673,3
20314,56.712547,9.589259,3
20317,59.09839,7.4120545,3
20319,67.20834,8.107603,3
20323,55.598698,4.139407,3
20324,60.446026,2.113911,3
20326,-72.155655,10.791565,1
20330,-70.00626,2.6253505,1
20331,39.130844,35.10151,5
20334,41.14303,51.86672,5
20336,-40.96537,39.046406,6
20346,41.980114,46.71127,5
20363,-69.78426,-0.0660238,1
20370,-76.66572,-3.0997977,1
20375,-76.76727,3.390622,1
20377,-80.290726,-1.1388644,1
20379,57.24665,11.24849,3
20382,-75.085014,8.51848,1
20401,-12.137001,15.798223,7
20406,-64.19783,-3.298173,1
20408,-63.919567,-3.4728022,1
20409,-21.403315,-8.743745,7
20412,30.272207,39.597885,5
20413,32.244053,44.116547,5
20414,43.09174,43.819317,5
20416,-64.35086,-2.4198287,1
20417,-59.95019,-0.53296036,1
20418,-63.366222,-1.7641233,1
20419,-64.633415,-1.9165038,1
20429,-76.61348,0.957342,1
20430,39.836624,52.36738,5
20434,-30.528357,-0.086390525,7
20438,-77.80611,-3.2982316,1
20444,41.251778,52.44566,5
20445,44.10924,50.72076,5
20446,-11.608233,15.419355,7
20450,44.059093,50.897713,5
20486,41.31866,53.46603,5
20488,44.20355,50.24905,5
20489,35.959435,52.484543,5
20494,-69.25028,-0.31790468,1
20510,-10.29423,-54.976326,9
20520,-9.255265,-35.887486,9
20522,-11.520477,-37.92295,9
20523,-11.829262,-66.298775,9
20530,-44.493336,39.075905,6
20532,8.064802,-66.03139,9
20536,-14.30906,-38.620857,9
20550,-3.030653,-55.26456,9
20551,-15.916541,-55.22899,9
20559,-10.033908,-66.984,9
20572,-15.195939,-58.37628,9
20577,0.21105014,-55.397194,9
20580,-13.871158,-37.394512,9
20584,-0.054426022,-56.91443,9
20585,-3.2747264,-49.626053,9
20586,-3.1240656,-55.19064,9
20594,-4.6131907,-62.849377,9
20596,-13.590289,-36.528027,9
20597,-12.963957,-34.966343,9
20600,0.19238088,-56.325165,9
20607,-4.1713004,-52.336758,9
20609,-7.4870152,-57.618317,9
20614,-9.35848,-55.54075,9
20615,-2.1916432,-50.16984,9
20618,-2.403242,-50.306896,9
20619,-2.9638953,-55.249924,9
20623,-8.396615,-38.582676,9
20624,0.5541287,-56.24727,9
20628,-3.9993503,-58.140766,9
20631,4.2204566,-65.361824,9
20632,4.511132,-63.80394,9
20633,-7.2639766,-53.95607,9
20634,-7.8085084,-63.85487,9
20635,-3.7928426,-52.903595,9
20637,-4.370909,-57.276268,9
20638,-0.6167723,-53.834877,9
